Run,Trial,enter room,exit room,next room,triage,Mean
56,Trial-222,0.514285714,1,1,0.608695652,0.780745342
56,Trial-267,0.111111111,1,0.571428571,0.857142857,0.634920635
56,Trial-272,0.5625,0.928571429,0.923076923,0.6875,0.775412088
56,Trial-104,0.68,1,0.769230769,0.647058824,0.774072398
56,Trial-154,0.111111111,0.833333333,0.714285714,0.5,0.53968254
56,Trial-56,0.517241379,1,0.769230769,0.657534247,0.736001599
56,Trial-137,0.672727273,1,0.909090909,0.459459459,0.76031941
56,Trial-72,0.590909091,1,0.833333333,0.538461538,0.740675991
56,Trial-50,0.675675676,1,0.916666667,0.541666667,0.783502252
56,Trial-246,0.653846154,1,0.727272727,0.590909091,0.743006993
56,Trial-265,0.566666667,1,0.833333333,0.866666667,0.816666667
56,Trial-209,0.53125,1,0.857142857,0.722222222,0.77765377
56,Trial-107,0.461538462,1,0.928571429,0.612903226,0.750753279
56,Trial-247,0.509433962,1,1,0.7,0.802358491
56,Trial-218,0.571428571,1,1,0.666666667,0.80952381
56,Trial-110,0.666666667,1,0.666666667,0.551724138,0.721264368
56,Trial-171,0.568181818,0.928571429,0.9375,0.694915254,0.782292125
56,Trial-114,0.529411765,1,0.785714286,0.605263158,0.730097302
56,Trial-169,0.588235294,1,0.727272727,0.8,0.778877005
56,Trial-70,0.48,1,1,0.689655172,0.792413793
56,Trial-123,0.674418605,1,0.894736842,0.65625,0.806351362
56,Trial-200,0.774193548,1,0.909090909,0.655737705,0.834755541
56,Trial-68,0.545454545,1,0.846153846,0.743589744,0.783799534
56,Trial-262,0.566666667,1,0.818181818,0.769230769,0.788519814
56,Trial-120,0.823529412,1,0.944444444,0.766666667,0.883660131
56,Trial-192,0.473684211,1,0.923076923,0.891891892,0.822163256
56,Trial-55,0.29787234,1,0.928571429,0.656716418,0.720790047
56,Trial-215,0.552631579,1,0.9375,0.587301587,0.769358292
56,Trial-127,0.555555556,1,0.714285714,0.714285714,0.746031746
56,Trial-234,0.605263158,1,0.923076923,0.565217391,0.773389368
56,Trial-106,0.390243902,1,0.909090909,0.6,0.724833703
56,Trial-203,0.739130435,0.882352941,0.875,0.428571429,0.731263701
57,Trial-51,0.632653061,0.928571429,0.944444444,0.627906977,0.783393978
57,Trial-58,0.346153846,1,0.6,0.666666667,0.653205128
57,Trial-67,0.740740741,0.966666667,0.888888889,0.7,0.824074074
57,Trial-77,0.416666667,1,0.833333333,0.75,0.75
57,Trial-206,0.512820513,1,0.785714286,0.675675676,0.743552619
57,Trial-231,0.56097561,1,1,0.773584906,0.833640129
57,Trial-94,0.6,1,0.9375,0.590909091,0.782102273
57,Trial-271,0.529411765,1,0.846153846,0.766666667,0.785558069
57,Trial-190,0.424242424,1,0.928571429,0.64516129,0.749493786
57,Trial-148,0.625,1,0.933333333,0.785714286,0.836011905
57,Trial-238,0.595744681,1,0.944444444,0.909090909,0.862320009
57,Trial-213,0.628571429,1,0.9375,0.655172414,0.805310961
57,Trial-257,0.611111111,1,0.882352941,0.868852459,0.840579128
57,Trial-263,0.514285714,1,1,0.703703704,0.804497354
57,Trial-245,0.595238095,1,0.928571429,0.714285714,0.80952381
57,Trial-109,0.608695652,1,0.947368421,0.35,0.726516018
57,Trial-212,0.654545455,0.956521739,1,0.441860465,0.763231915
57,Trial-139,0.486486486,1,0.9375,0.84,0.815996622
57,Trial-156,0.648648649,1,0.923076923,0.407407407,0.744783245
57,Trial-151,0.533333333,1,0.875,0.789473684,0.799451754
57,Trial-99,0.483870968,1,0.857142857,0.307692308,0.662176533
57,Trial-214,0.657142857,1,0.875,0.633333333,0.791369048
57,Trial-155,0.452380952,1,0.941176471,0.578947368,0.743126198
57,Trial-259,0.694444444,1,0.727272727,0.888888889,0.827651515
57,Trial-161,0.647058824,1,1,0.705882353,0.838235294
57,Trial-179,0.75,1,0.875,0.695652174,0.830163043
57,Trial-230,0.68,1,0.9375,0.771428571,0.847232143
57,Trial-121,0.583333333,1,0.933333333,0.740740741,0.814351852
57,Trial-118,0.5,,,1,0.75
57,Trial-175,0.869565217,0.92,0.727272727,0.615384615,0.78305564
57,Trial-153,0.612244898,1,1,0.714285714,0.831632653
57,Trial-130,0.333333333,0.875,0.846153846,0.8,0.713621795
57,Trial-154,0.529411765,1,0.875,0.531914894,0.734081665
57,Trial-56,0.448275862,1,0.833333333,0.657534247,0.73478586
57,Trial-225,,,0.666666667,,0.666666667
57,Trial-50,0.675675676,1,1,0.541666667,0.804335586
57,Trial-43,0.594594595,1,0.944444444,0.791666667,0.832676426
57,Trial-80,0.578947368,1,0.8,0.588235294,0.741795666
57,Trial-48,0.625,1,0.916666667,0.725490196,0.816789216
57,Trial-193,0.634146341,1,0.9375,0.375,0.736661585
57,Trial-71,0.692307692,1,0.882352941,0.681818182,0.814119704
57,Trial-181,0.5,1,0.6,0.727272727,0.706818182
57,Trial-110,0.615384615,1,0.666666667,0.551724138,0.708443855
57,Trial-64,0.52,1,0.9,0.7,0.78
57,Trial-261,0.581395349,0.944444444,1,0.830508475,0.839087067
57,Trial-205,0.45,1,0.909090909,0.481481481,0.710143098
57,Trial-264,0.5,0.933333333,1,0.610169492,0.760875706
57,Trial-123,0.627906977,1,0.882352941,0.65625,0.791627479
57,Trial-159,0.523809524,0.962962963,1,0.6875,0.793568122
57,Trial-84,0.333333333,1,0.9375,0.574468085,0.711325355
57,Trial-270,0.527777778,0.954545455,1,0.62962963,0.777988215
57,Trial-262,0.35,1,0.75,0.555555556,0.663888889
57,Trial-93,0.5,1,0.944444444,0.651162791,0.773901809
57,Trial-187,0.526315789,1,1,0.804878049,0.83279846
57,Trial-111,0.62962963,0.95,0.714285714,0.419354839,0.678317546
57,Trial-244,0.769230769,1,0.7,0.76744186,0.809168157
58,Trial-77,0.5625,1,0.916666667,0.736842105,0.804002193
58,Trial-157,0.717391304,1,1,0.884615385,0.900501672
58,Trial-45,,,,,
58,Trial-207,0.5,1,0.8,0.72972973,0.757432432
58,Trial-113,0.5,1,0.857142857,0.603448276,0.740147783
58,Trial-201,0.6,1,0.7,0.866666667,0.791666667
58,Trial-197,0.55,1,0.833333333,0.84375,0.806770833
58,Trial-49,0.525,0.95,0.923076923,0.510204082,0.727070251
58,Trial-96,0.424242424,1,1,0.647058824,0.767825312
58,Trial-268,0.741935484,1,0.944444444,0.739130435,0.856377591
58,Trial-98,0.409090909,0.9375,1,0.454545455,0.700284091
58,Trial-164,0.684210526,1,0.846153846,0.833333333,0.840924426
58,Trial-163,0.514285714,1,1,0.764705882,0.819747899
58,Trial-90,0.431818182,1,0.875,0.692307692,0.749781469
58,Trial-165,0.621621622,1,0.944444444,0.702702703,0.817192192
58,Trial-212,0.641509434,0.956521739,1,0.441860465,0.75997291
58,Trial-139,0.486486486,1,0.928571429,0.84,0.813764479
58,Trial-223,0.517241379,1,0.866666667,0.633333333,0.754310345
58,Trial-182,0.676470588,1,0.933333333,0.181818182,0.697905526
58,Trial-266,0.538461538,1,1,0.730769231,0.817307692
58,Trial-155,0.414634146,1,0.944444444,0.578947368,0.73450649
58,Trial-211,0.655172414,1,1,0.714285714,0.842364532
58,Trial-143,0.696969697,1,0.866666667,0.694915254,0.814637904
58,Trial-230,0.653846154,1,0.941176471,0.771428571,0.841612799
58,Trial-267,0.5,0.952380952,0.785714286,0.769230769,0.751831502
58,Trial-62,0.4375,1,0.857142857,0.5,0.698660714
58,Trial-172,0.315789474,1,0.9375,0.677419355,0.732677207
58,Trial-176,0.533333333,1,0.846153846,0.743589744,0.780769231
58,Trial-221,0.58974359,1,1,0.846153846,0.858974359
58,Trial-202,0.590909091,1,0.928571429,0.52,0.75987013
58,Trial-225,0.666666667,1,0.916666667,0.666666667,0.8125
58,Trial-50,0.694444444,1,0.923076923,0.541666667,0.789797009
58,Trial-158,0.606060606,0.964285714,1,0.875,0.86133658
58,Trial-43,0.594594595,1,0.944444444,0.791666667,0.832676426
58,Trial-128,0.652173913,1,0.75,0.555555556,0.739432367
58,Trial-80,0.571428571,1,0.8125,0.588235294,0.743040966
58,Trial-246,0.592592593,1,0.846153846,0.590909091,0.757413882
58,Trial-209,0.551724138,1,0.846153846,0.722222222,0.780025052
58,Trial-142,0.588235294,1,0.928571429,0.78125,0.824514181
58,Trial-218,0.55,1,1,0.666666667,0.804166667
58,Trial-86,0.372093023,1,0.866666667,0.533333333,0.693023256
58,Trial-74,0.55,1,0.923076923,0.882352941,0.838857466
58,Trial-224,0.157894737,1,0.923076923,0.636363636,0.679333824
58,Trial-205,0.45,1,0.909090909,0.481481481,0.710143098
58,Trial-103,0.771428571,1,0.923076923,0.769230769,0.865934066
58,Trial-260,0.448275862,1,0.9375,0.830508475,0.804071084
58,Trial-123,0.644444444,1,0.894736842,0.65625,0.798857822
58,Trial-61,0.487179487,1,0.8125,0.470588235,0.692566931
58,Trial-138,0.685714286,1,0.928571429,0.583333333,0.799404762
58,Trial-189,0.666666667,,,1,0.833333333
58,Trial-92,0.466666667,1,1,0.6,0.766666667
58,Trial-88,0.5,1,0.9,0.636363636,0.759090909
58,Trial-253,0.551724138,1,0.875,0.633333333,0.765014368
58,Trial-234,0.648648649,1,0.916666667,0.565217391,0.782633177
58,Trial-203,0.695652174,0.882352941,0.875,0.428571429,0.720394136
58,Trial-173,0.361111111,1,0.875,0.7,0.734027778
59,Trial-51,0.632653061,0.928571429,0.944444444,0.627906977,0.783393978
59,Trial-67,0.740740741,0.966666667,0.888888889,0.7,0.824074074
59,Trial-178,0.511111111,1,0.833333333,0.307692308,0.663034188
59,Trial-198,0.757575758,1,0.933333333,0.870967742,0.890469208
59,Trial-113,0.5,1,0.846153846,0.603448276,0.737400531
59,Trial-241,0.428571429,1,0.9,0.571428571,0.725
59,Trial-49,0.525,0.95,0.923076923,0.510204082,0.727070251
59,Trial-124,0.703703704,1,0.7,0.777777778,0.79537037
59,Trial-131,0.583333333,0.944444444,1,0.4375,0.741319444
59,Trial-213,0.59375,1,0.933333333,0.655172414,0.795563937
59,Trial-164,0.705882353,1,0.857142857,0.833333333,0.849089636
59,Trial-90,0.444444444,1,0.888888889,0.692307692,0.756410256
59,Trial-227,0.608695652,0.928571429,0.857142857,0.639344262,0.75843855
59,Trial-109,0.636363636,1,0.944444444,0.35,0.73270202
59,Trial-139,0.512820513,1,0.933333333,0.84,0.821538462
59,Trial-129,0.368421053,1,0.555555556,0.636363636,0.640085061
59,Trial-235,0.588235294,1,0.875,0.75,0.803308824
59,Trial-214,0.636363636,1,0.933333333,0.633333333,0.800757576
59,Trial-259,0.696969697,1,0.8,0.888888889,0.846464646
59,Trial-220,0.571428571,1,0.875,0.745454545,0.797970779
59,Trial-65,,,0.5,,0.5
59,Trial-143,0.7,1,0.857142857,0.694915254,0.813014528
59,Trial-254,0.59375,0.947368421,0.944444444,0.72,0.801390716
59,Trial-230,0.68,1,0.9375,0.771428571,0.847232143
59,Trial-62,0.466666667,1,0.833333333,0.5,0.7
59,Trial-47,0.533333333,1,0.941176471,0.689655172,0.791041244
59,Trial-176,0.533333333,1,0.769230769,0.743589744,0.761538462
59,Trial-104,0.68,1,0.846153846,0.647058824,0.793303167
59,Trial-101,0.5,1,0.785714286,0.642276423,0.731997677
59,Trial-79,0.428571429,1,0.833333333,0.6875,0.73735119
59,Trial-249,0.509433962,0.916666667,0.941176471,0.607142857,0.743604989
59,Trial-202,0.590909091,1,0.923076923,0.52,0.758496503
59,Trial-225,,,0.5,,0.5
59,Trial-152,0.5,0.952380952,0.923076923,0.772727273,0.787046287
59,Trial-71,0.714285714,1,0.882352941,0.681818182,0.819614209
59,Trial-233,0.578947368,1,0.846153846,0.75,0.793775304
59,Trial-247,0.490196078,1,1,0.7,0.79754902
59,Trial-218,0.55,1,1,0.666666667,0.804166667
59,Trial-133,0.722222222,1,0.75,0.294117647,0.691584967
59,Trial-64,0.541666667,1,0.8,0.7,0.760416667
59,Trial-264,0.217391304,0.75,0.928571429,0.666666667,0.64065735
59,Trial-260,0.428571429,1,0.933333333,0.830508475,0.798103309
59,Trial-159,0.545454545,0.962962963,1,0.6875,0.798979377
59,Trial-208,0.6,0.916666667,0.941176471,0.678571429,0.784103641
59,Trial-150,0.527777778,1,0.833333333,0.357142857,0.679563492
59,Trial-61,0.551724138,1,0.846153846,0.470588235,0.717116555
59,Trial-200,0.742857143,1,0.846153846,0.655737705,0.811187173
59,Trial-262,0.580645161,1,0.75,0.769230769,0.774968983
59,Trial-138,0.702702703,1,0.923076923,0.583333333,0.80227824
59,Trial-59,0.424242424,0.995633188,0.833333333,0.666666667,0.729968903
59,Trial-55,0.29787234,1,0.933333333,0.656716418,0.721980523
59,Trial-127,0.533333333,1,0.5,0.6,0.658333333
59,Trial-228,0.594594595,1,0.769230769,0.8,0.790956341
59,Trial-111,0.6,0.95,0.714285714,0.419354839,0.670910138
59,Trial-106,0.418604651,1,0.909090909,0.6,0.73192389
59,Trial-203,0.714285714,0.882352941,0.857142857,0.428571429,0.720588235
60,Trial-58,0.333333333,1,0.666666667,0.666666667,0.666666667
60,Trial-231,0.56097561,1,1,0.773584906,0.833640129
60,Trial-126,0.6,1,0.866666667,0.846153846,0.828205128
60,Trial-113,0.520833333,1,0.857142857,0.603448276,0.745356117
60,Trial-94,0.578947368,1,0.944444444,0.590909091,0.778575226
60,Trial-148,0.6875,1,0.866666667,0.785714286,0.834970238
60,Trial-238,0.622222222,1,0.933333333,0.909090909,0.866161616
60,Trial-131,0.592592593,0.944444444,1,0.4375,0.743634259
60,Trial-239,0.5,1,,1,0.833333333
60,Trial-69,0.523809524,1,0.944444444,0.617021277,0.771318811
60,Trial-257,0.666666667,1,0.882352941,0.868852459,0.854468017
60,Trial-263,0.515151515,1,1,0.685185185,0.800084175
60,Trial-195,0.435897436,1,0.75,0.56097561,0.686718261
60,Trial-109,,,1,,1
60,Trial-73,0.470588235,0.875,0.928571429,0.7,0.743539916
60,Trial-60,0.447368421,1,0.923076923,0.648648649,0.754773498
60,Trial-151,0.5625,1,0.875,0.789473684,0.806743421
60,Trial-186,0.617647059,1,0.923076923,0.619047619,0.7899429
60,Trial-119,0.558823529,1,0.923076923,0.833333333,0.828808446
60,Trial-220,0.545454545,1,0.875,0.745454545,0.791477273
60,Trial-145,,,1,,1
60,Trial-102,0.363636364,1,1,0.663366337,0.756750675
60,Trial-179,0.814814815,1,0.888888889,0.695652174,0.849838969
60,Trial-229,0.454545455,1,0.916666667,0.724137931,0.773837513
60,Trial-230,0.653846154,1,0.941176471,0.771428571,0.841612799
60,Trial-267,0.571428571,0.952380952,0.769230769,0.769230769,0.765567766
60,Trial-62,0.625,1,0.818181818,0.6,0.760795455
60,Trial-47,0.518518519,1,0.933333333,0.689655172,0.785376756
60,Trial-153,,,1,,1
60,Trial-180,0.6,1,0.785714286,0.463414634,0.71228223
60,Trial-75,0.743589744,0.958333333,0.9375,0.764705882,0.85103224
60,Trial-249,0.458333333,0.916666667,0.933333333,0.607142857,0.728869048
60,Trial-225,0.628571429,1,0.923076923,0.666666667,0.804578755
60,Trial-243,0.538461538,1,1,0.44,0.744615385
60,Trial-50,0.657894737,1,0.923076923,0.541666667,0.780659582
60,Trial-57,0.451612903,0.998986829,0.866666667,0.6,0.7293166
60,Trial-76,0.5,1,1,0.714285714,0.803571429
60,Trial-142,0.5625,1,0.928571429,0.78125,0.818080357
60,Trial-218,0.571428571,1,1,0.666666667,0.80952381
60,Trial-86,0.372093023,1,0.866666667,0.533333333,0.693023256
60,Trial-194,0.625,1,0.909090909,0.625,0.789772727
60,Trial-181,0.48,1,0.777777778,0.8,0.764444444
60,Trial-64,0.52173913,1,0.909090909,0.7,0.78270751
60,Trial-205,0.421052632,1,0.909090909,0.481481481,0.702906256
60,Trial-103,0.743589744,1,0.8125,0.769230769,0.831330128
60,Trial-185,0.571428571,1,0.909090909,0.458333333,0.734713203
60,Trial-61,0.46875,1,0.769230769,0.470588235,0.677142251
60,Trial-116,0.578947368,1,0.944444444,0.487179487,0.752642825
60,Trial-240,0.705882353,0.928571429,0.866666667,0.714285714,0.803851541
60,Trial-55,0.279069767,1,0.928571429,0.656716418,0.716089403
60,Trial-146,0.5,1,1,0.827586207,0.831896552
60,Trial-88,0.485714286,1,0.9,0.636363636,0.755519481
60,Trial-228,0.594594595,1,0.769230769,0.8,0.790956341
60,Trial-191,0.552631579,0.944444444,0.9375,0.64516129,0.769934328
60,Trial-106,0.418604651,1,0.909090909,0.6,0.73192389
60,Trial-173,0.322580645,1,0.933333333,0.7,0.738978495
,,,,,,
Average,,0.558089463,0.98831161,0.886877335,0.661559579,0.773835572
Standard Deviation,,0.112584727,0.030742067,0.096424005,0.138189787,0.063307186
Variance,,0.012675321,0.000945075,0.009297589,0.019096417,0.0040078
